823638192569572166	CBHentai
828698548689586603	MangaYY
829053423099062956	Mangas No Sekai
829250309114015686	Astral Scans
830150807344972132	RokariComics
831567442922111170	Izanami Scans
834994810873638550	SingManga
846921309315987472	OneManga.info
855054225815309342	MangaNow
855674716623999161	Read Horimiya Online
857003208346192351	GlobalComix
862941840467210819	Manhwa Indo
866133291730804205	HentaiHand
868511056418443637	MangaToday
868801900692890109	GlobalComix
876756264275379458	Shijie Scans
886527590434722171	Despair Manga
893747327087652119	ZetTruyen
897097334505121559	One Punch Man Online
917436262447415426	Hijala
918460697583900080	مانجا ليك
918523496924275699	HentaiXDickgirl
918989295758523524	HentaiEnvy
923206914242009120	XYZ Comics
924359643993288771	Manga Stop
925868633785419090	Wurmz
931953325247032113	Mangas Brasuka
932564577108614127	MANGA Plus by SHUEISHA
934565583439501324	GantzVN
941207398290674942	InkStory
948056929092229440	HentaiDex
954368055061084457	MangaDex
954997815643613941	Comivex
955691323709162100	Thỏ Ham Ngủ
958100198677584835	Comic CX
958417049187203678	MangaToon (Limited)
961340698570426919	NamiComi
972271455406675873	Lua Scans
972717448578983812	Komik Cast
977626289899996655	Hipertoon
984224034780344743	H-Comic
987306860406766740	xkcd
987786689720213769	Hanami Heaven
987803387023224960	MangaDex
993336618407081332	Manhwa18.cc
1001519209586733699	nHentai.com (unoriginal)
1002111777562806129	izneo
1004520286290933688	NamiComi
1006356371941619891	Manga Mura
1008382500205235233	Kagane
1011491016492324749	MangaTek
1014180023829533732	SoaiCaComic
1019943013243665332	CulturedWorks
1024617013674150903	Es.Mi2Manga
1024627298672457456	Manganato
1031213229391436059	IsekaiKomik
1039830224122325226	Dưa Leo Truyện
1044418267385230402	Niadd
1049245690865797006	HentaiHand
1055804712296309124	HentaiRead.io
1056568527385317039	Ohta Web Comic
1057298314437889941	Digital Comic Museum
1061544757733451419	Read One Piece Manga Online
1061713767402958340	Genz Toons
1062606379654091909	Muito Hentai
1063521896373496908	Honeytoon
1066937743995646358	Manga Zegra
1067821280191897902	Tranh18
1073624495230267708	مانجا العاشق
1077630719925082256	Comic Border
1081764220356482621	The Library of Ohara
1082062847119890629	Playmate Hunter
1089473637776666044	HentaiXYuri
1095063608575855195	Comick (Unoriginal)
1099222169691387069	Mangaforfree.com
1099564256126272699	Akuma
1103204227230640533	Comics Valley
1106049048608045535	Dragon Ball Multiverse
1108163814448330624	Lura Toon
1108925046016173676	Evil production
1111043926688521377	ManhuaBug
1114173092141608635	Com-X
1123824014117121209	NamiComi
1124131000360667434	Scythe Scans
1125922332535233758	NamiComi
1132983959765816866	3Hentai
1133911619191823359	Manga Ball
1136717301008230074	Submanhwa
1139058264127464070	GlobalComix
1144495813995437124	nHentai.com (unoriginal)
1145415569668934781	Kaizen Scan
1145824452519314725	MangaDex
1147556681248758139	TodayManga
1153502662292268302	Sasangeyou
1157710231944574609	Kagane
1163192659786040070	NamiComi
1166901607721102706	Top Truyen
1187989220698209376	GlobalComix
1188951475836296058	Comic Boost
1191404418837235865	HentaiEnvy
1201694572804778862	Mangafreak
1203016038113719139	Webcomics
1206358177665528952	Mangadusleri
1210328269637877420	Komikindo
1211137741907860722	MLBB Lore Comics
1213201447439140959	Türkçe Manga Oku
1222039348961733003	C'moA
1228130671216317629	Leslie&Victims
1235047015955289468	HentaiHand
1242615521765763940	Comick (Unoriginal)
1245067583654716116	RichtoScan
1261665235729689526	Colorcito Scan
1264036757248780997	Zazamanga
1272917377169479980	Lunar Manga
1281315089117038639	Armageddon
1281902081932329042	Manga Livre.to
1284110018292651928	Gistamis House
1286073245950890830	MANGA Plus by SHUEISHA
1289819859468493242	Magical Translators
1311262507446028482	Naver Webtoon
1316015886884953118	Luvyaa
1322991157305499061	Comiplex
1325846979854909240	GlobalComix
1325956500558078102	NamiComi
1326600535134927871	Team Shadowi
1330793582354406642	Read Fairy Tail & Edens Zero Manga Online
1331353277450289630	GlobalComix
1334492919632049277	HOLONOMETRIA
1335726222164693622	GlobalComix
1337874080374168573	HentaiHand
1346985078461508977	SummerToon
1347402746269051958	MangaDex
1348827658894665970	Ragnarok Scanlation
1353606378087565589	Manga18.me
1359904074588349344	MeDamTruyen
1368670128695001652	GirlsTop
1369970040009723082	Niadd
1373514020932708527	Monochrome Custom
1374366734159205648	Read Solo Leveling Manga Manhwa Online
1381583102051609700	Koreli Manga
1383462828430089842	Luscious
1383489648660567366	هنتاي سلاير
1384625280015637699	Mangakawaii
1395072850055110585	Darths & Droids
1396426423555611180	AComics
1397842818609440667	HentaiZap
1398057210066455013	Comic Nettai
1401973320108574400	NamiComi
1404231504220588104	NamiComi
1406386535599331231	MangaHe
1406651071058914280	NamiComi
1408140394859123923	ExHentai.net.br
1410750574939174515	Nebulosa Scan
1411768577036936240	MangaDex
1420213267345607410	Lolivault
1422819830508615430	Akuma
1424273154577029558	MangaDex
1430309870605719983	NovelCool
1434289653753200808	ChoChoX
1435103006121310663	Buon Dua
1435116756378369709	TCB Scans
1438773694780928937	HentaiHand
1445343849143422351	Leitura Mangá
1446884092638094471	Dragon Ball Multiverse
1448906013733277368	Manga Ball
1452408892924080686	Nicovideo Seiga
1452500215874655811	Senkuro
1455091782657313638	Revistas e Quadrinhos
1458993267006200127	FoxTruyen
1459635082044256286	PornPics
1467355738916791140	Gangan Online
1470847599087460255	Cubari
1471112097704477289	香香腐宅
1471532184931679941	Kagane
1471784905273036181	MangaDex
1475942648540931708	Koreli Scans
1479830960881750685	Tortuga Ceviri
1480472727871484054	Harem de Kira
1480743237782384863	MayoTune
1483013328567191791	Multporn
1484902275639232927	SchaleNetwork
1486822823904297379	Webtoons.com
1493666528525752601	MangaDex
1497838059713668619	Yomu Comics
1502370949450941405	Randowiz
1503074002208879050	MeHentai
1520913911854846698	92漫画
1524915323009957887	NamiComi
1528177119657303302	Manga-Corporation
1532456597012176985	Ikiru
1533901034425595323	EternalMangas
1533969146563051444	3Hentai
1534451209269193504	Omega Scans
1538249443376436084	xkcd
1548462712480376358	Orcku Mangas
1553736397938752611	MangaDex
1555415289901855998	Loading Artist
1555837267200004397	Manga Ball
1557304490417397104	Kaguya
1567267056564602747	Lunar Manga
1571842183434448758	Ragnar Scans
1573550798452063564	MangaDex
1581110056159285576	Toonily.me
1585589665574145721	Ciao Plus
1589747287364201069	Magus Manga
1596411039134168890	Olympus Scanlation
1598762687295904337	BokugenTranslation
1600533831542201953	IMHentai
1601772753251290758	LepoyTL
1615599506055429686	Pantheon Scan
1617144019668124895	League of Legends
1618337326936347760	Dragon Ball Multiverse
1619259951234748770	NovelCool
1620136505388614489	ManhwaHub
1626637101814976364	Dat-Gar Scan
1630897072449336068	MangaCloud
1633661983859923604	3Hentai
1636954121036022614	Yomu Mangás
1637952806167036168	优酷漫画
1639829368022947378	HQ Now!
1641160681602874924	Arthur Scan
1644770244825001357	GlobalComix
1645729642561182833	ReYume
1647077515907093606	Hentai3z.CC
1647179844716143786	Love4u
1650720534254409337	Dark Legacy Comics
1651657038100823298	PandaChaika
1652448748031658277	Bakai
1665334647759224307	NamiComi
1665825055279512321	NamiComi
1669762383546832433	Zenith Scans
1678128543826757763	Bbato
1680248666203661128	TOPTOON頂通
1684620622390751911	Comikey
1686869715645322994	WaManga
1688373109141386238	Nika Toons
1698654724978495521	Luminare Translations
1698910827692369662	Mahouirexnohentaikarte
1702733805309857480	Lunar Manga
1702911211040495914	GlobalComix
1707768678643970514	Akuma
1713554459881080228	MangaDex
1720654391539317254	Kagane
1720815810677381837	HentaiEra
1725608127916018822	Oglaf
1740877429814102450	Akuma
1751301957307147711	GlobalComix
1759845183972082995	NHentai.xxx
1760602273537165744	Comick (Unoriginal)
1764268677652741702	Hentai Crot
1773653553472615327	nHentai.com (unoriginal)
1779918793601923139	Juin Jutsu Team Reader
1788469981763672104	Dynasty
1795888684783606321	漫蛙
1797754663718263026	IMHentai
1802675169972965535	8Muses
1807480150517467938	Domal Fansub
1808484200237690514	PandaChaika
1809051393403180443	AllHentai
1814471239661920836	Cerberus Series
1820900722595855271	MangaTilkisi
1822275077186160208	League of Legends
1823408414151467671	Manhwa XXL
1832370231745386795	Team Lạnh Lùng
1835150489344342556	Kodoku Studio
1843646695111412994	Akuma
1862668423724227387	Oduto
1862736259549588334	Hattori Manga
1872394332504252034	nHentai.com (unoriginal)
1872740333369520717	HeavenManga
1887856725598271183	Comick (Unoriginal)
1893513843840146580	MANGA Plus by SHUEISHA
1894436225000314286	MANGA Plus Creators by SHUEISHA
1896428900030795228	Collected Curios
1896940876613282856	U-NEXT
1900395790630760038	Zonatmo.to (unoriginal)
1901100795183424105	HentaiEra
1903782575226230108	ManhuaTop
1911019612901009263	Eva Scans
1911829101129863006	MinoTruyen Manga
1914303745574265340	GlobalComix
1917870670428613627	Nyra Scans
1928970119194827182	Yabai
1931508394363321246	Sana Scans
1932020840797180157	PandaChaika
1938195875614354298	Oppai Stream
1939536259784675646	Manga Xiao Si
1943011614685426671	Alphapolis
1950516905235913490	Luna Toons
1952071260038453057	MangaDex
1953904877869380978	Doujin Moon
1959637408417261960	Mikrokosmos Fansub
1966275254426034210	Manga Ball
1966498126669070992	Manga Ball
1968531533450563052	House Of Otakus
1983630122600815139	Manga Trend
1987105317893699901	Zinmanga.net
1987646205658282178	Akai Comic
1991252499508931836	Grrl Power Comic
1993924607457500259	Serein Scan
1998944621602463790	MANGA Plus by SHUEISHA
2000643041937250352	NovelCool
2005076600562293471	Bakkin
2006734767320263070	Kagane
2011050813940802605	Kemono
2013504679812912827	HentaiRox
2013845246758512290	Cubari
2031498907928923621	MangaOwl.io (unoriginal)
2033023429560344772	Dragon Ball Multiverse
2035574753584485369	Dragon Ball Multiverse
2037282477963681758	NamiComi
2048669781308052214	Alandal
2054192099319007885	ToonGod
2056490261402651047	Anyone Manga
2059482759352416637	Dark Science
2062108502806113139	Scan-Manga
2064722193112934135	MangaToon (Limited)
2072928884077964642	MangaDex
2079534153507614534	Mugiwaras Oficial
2081564483403474647	OreManga
2084769296792806394	MyReadingManga
2091088265283814173	Tsundoku Traduções
2095949455655924623	Blue Solo
2098905203823335614	MangaDex
2102507871480604746	TuttoAnimeManga
2111498029521981284	Manga Ball
2115363546279045008	MangaForFree.net
2123874844305574539	NTR-Manga
2126618372106431410	ヤンマガ（マンガ）
2131019126180322627	Weeb Central
2134233417037741790	Pixiv
2136088453725931591	MadaraDex
2136686110556284465	HentaiHand
2142158598125421915	StellarSaber
2142724534705483892	Crow Scans
2146024794445748144	HentaiFox
2150748053027323425	Ghost Scan
2158865776377405902	3Hentai
2167942958141879673	YuriGarden
2170345400165397182	Ota Scans
2175678633501332475	Broccoli Soup
2191753978421234924	Toomics (Only free chapters)
2198877009406729694	爱奇艺叭嗒
2202687009511923782	MangaOni
2210021497257492329	Point Zero Toons
2220258354919443918	HDoujin
2227240489801599645	ヤンマガ（グラビア）
2238636513447052332	Raw18
2247457324301240357	Vixen Logic
2248402620929558947	MangaBlackCat
2248461957459826404	Ichicomi
2252098186268656747	LxManga.org (unoriginal)
2264075849201286666	Vinnie Veritas - CCC
2266890064732906146	Opiatoon
2270841189174019045	Raw UwU
2272106648760140404	GlobalComix
2276541741750874058	喜漫漫画
2280035516075993115	MangaLix
2280384130624669648	MeoSua
2289891939341407590	Toomics (Only free chapters)
2299981010822511979	HentaiRead
2304134427430911086	HentaiHand
2310489567413492709	ComicHubFree
2327480808438768017	Atsumaru
2332326521515456967	Taddy INK (Webtoons)
2335132088242591909	Comics Land
2338066431666790211	Manga-Bay
2374282752350973310	Hanmokku Scan
2379514871370953957	Hipercool
2383498398383195108	Comick (Unoriginal)
2384499981488817067	NHentai.xxx
2385956107618754468	XOXO Comics
2402699562771779060	Manga Kiss
2403498411345112019	Manga Şehri.net
2417676426413230210	一耽女孩
2420370334023011697	HentaiKun
2421010180391442293	FlowerManga.net
2424130356866336342	FTV Hunter
2424761902286195560	عرب تونز
2431307934077353736	NovelCool
2436176998646301840	MangaSpark
2439898977058946574	Manga Ball
2450247754585878955	TruyenHentaivn
2454581737028097436	KivaraToons
2455131357585282669	Scan VF
2455783957781415791	HentaiEnvy
2460171050002652675	Shiba Manga
2466512768990363955	YaoiChan
2467588305419524836	Yorai
2470059397662084186	Mangago
2473081822885310816	UmeTruyen
2482399499047903203	Azora
2482510125735992610	J-Novel
2486465102799235219	Hennojin
2490962516027621137	XXX Yaoi
2492552743813599108	RD Scans
2492666945996599997	HentaiEra
2499283573021220255	MangaDex
2505034801993260082	League of Legends
2516244587139644000	HentaiHand
2522335540328470744	Webtoons.com
2527199067559866087	MangaReader.site
2527256034272235453	OctopusManga
2528986671771677900	Mangakakalot
2529980242070778875	Battle In 5 Seconds After Meeting
2530259860313477889	LumosKomik
2537678488019181229	Comic Fury (No Text)
2541069900188080676	Pink Sea Unicorn
2553504349329211397	PandaChaika
2553532324170433933	TruyenQQ
2556223347862084050	Komikzoid
2558772350527638641	MiMi
2559570015828016575	Vortex Scans
2561264003659474410	MangaMeets
2576579305327069452	MangaWOW
2577248042661857530	Epsilon Scan
2589550143244611118	MangaLionz
2598579144085032375	Kappa Beast
2598725055968738551	Bloom Scans
2603728112834757616	HDoujin
2609498548705590664	Megatokyo
2611030308394588473	HentaiEnvy
2620385605605077513	Dragon Ball Multiverse
2623577517578458051	Ameba Manga
2636071300407720294	Noromax
2638955581892699679	Luscious
2639384491930845930	ScansFR
2641311214423625823	GlobalComix
2644848669022862951	OniSaga
2655149515337070132	MangaDex
2655166136445570124	Empire Webtoon
2665002677795338092	Spicy Scan
2666797837434784507	Wolftoon
2676315620251021475	Manhwa68
2677079941490683989	Bacami
2680345917627448572	DamCoNuong
2681651342533848540	MangaRead.org
2688801006759321823	NamiComi
2697587119837846427	HentaiFox
2698159736988588223	Lunar Manga
2698265163169248715	Mehgazone
2703831045012166262	Mangatown
2716608619626653265	Nova Manhwas
2725673328914321866	Simply Hentai
2727140669803764425	The Library of Ohara
2730544188738947015	SlashLib
2731562656488805764	Argos Comics
2732049206654972364	Moon Daisy Scans
2734105158623613590	Yaoibar
2738692054520731722	Doujin.io - J18
2743233241005498558	Dragon Ball Multiverse
2744810059574599668	BookWalker
2748000026130339026	Fleur Blanche
2760962895634785428	Akuma
2769673412724723872	Dark Room Fansub
2769857481066602061	Comikey
2772498967425526818	HentaiHand
2772885510390273147	PandaChaika
2773063800266255222	GTO The Great Site
2774395484485436593	Luscious
2783611133798677654	Nirvana Manga
2792939609625225108	YaoiHot
2799291971714927306	HentaiRox
2810925842440106828	Comick (Unoriginal)
2816768640766208312	Kewn Scans
2819252027406613931	MangaDex
2819783147032745073	AsmHentai
2825403839562372201	Manga Ball
2831859393730435398	Goc Truyen Tranh Vui
2833994049092509182	Docomo
2834885536325274328	ToonLivre
2838715564514827672	MangaDex
2843704102372436364	IMHentai
2848420679472350044	Thunder Scans
2848743514286834588	Lunar Manga
2853734405579058222	Hanime1.me
2855631357866421200	ViTruyen
2856082375563763469	Catharsis World
2857546552946901153	Manta
2859097949969075077	3Hentai
2870097240566002663	性感美女
2873205829711053655	IsekaiScan.top (unoriginal)
2875503798326600410	MangaDex
2876739237900975302	J-N Books
2880365189708146138	Comic Fury
2882993841250976719	Mango
2886862669347225416	Miau Scan
2892666872128744723	Niadd
2899371341317171497	Goon Scans
2900023289777642714	Manga Demon
2901533594719087473	Slept Manga
2905661176145448719	Manga-Park
2937751339618832603	Pixivコミック
2944603286439592172	Big Comics
2954767545439802080	Brown Manga
2959982438613576472	Webtoons.com
2962682340286299668	Boruto Explorer
2964723819258267786	Manga District
2973017642163731007	Rncalation
2979406394980750413	ManhwaGet
2990178902658283254	Manga1000
2993141237027207546	League of Legends
2995199135797572970	Comic Fury
3000787516439188863	Kurage Bunch
3010838382018156522	One Piece Fans
3017959474962204247	Razure
3021093696465448973	Lunar Manga
3024771939240549070	NexComic
3025454996745441538	Nyanu Kafe
3035799230093482569	Saturday Morning Breakfast Comics
3039466073711396152	3Hentai
3040035304874076216	Kiutaku
3044113561993269522	ApollComics
3049157397733640125	Seikowo
3053251231047124074	NineAnime
3054988613439396424	Erofus
3055889891446984546	HentaiZap
3062320139670175675	Rizz Comic
3062846066388633553	WebtoonScan
3064755045370217842	Hiperdex
3077154580363219152	HentaiLoop
3078530910469685147	HentaiHand
3084421114955435608	Galaxy Manga
3091586499988578585	GlobalComix
3111049819536223391	Manhwa List
3112384885023225761	Kissmanga.in
3115293328774708452	Sokuyomi
3116973119218453326	Noxen Scans
3118962894631295374	Comic Gardo
3121632933690925888	Harmony-Scan
3125099729987730580	Dragon Ball Multiverse
3129953610837449394	NetTruyenX (unoriginal)
3133607736276627986	Keenspot TwoKinds
3136857802804349121	Klto9
3139638167324501617	Comick (Unoriginal)
3141331376595743728	Mihentai
3142948916822290453	MikuDoujin
3145772760974227844	Dragon Ball Multiverse
3149622876127128169	Lunar Manga
3157287889751723714	Manga18fx
3170561626848540385	MangaKatana
3174596843279946873	Manga Drama
3196884165456788667	Sushiscan.fr
3209001028102012989	Lava Scans
3217346477673086342	Dragon Ball Multiverse
3227262950343562837	Lunar Manga
3235818654344600611	Toon FR
3236903197935016602	League of Legends
3249170492103400191	Kagane
3252050349835097844	HentaiFox
3253304651550496369	MHScans
3253856465912445981	MangaKa
3260701926561129943	MangaDex
3266930735690843593	gafeland
3269982329415083765	Lavinia Fansub
3274683761704614629	MangaTX
3275945866985875190	Portal Yaoi
3278618591126542009	Hasta Team
3279300917142951720	漫画屋
3281832279225761326	Kagane
3285208643537017688	MangaDex
3294884430139323314	MangaHub.fr
3295788255356719804	GlobalComix
3301038340499911137	Rocks Manga
3308452263937112975	Sky Manga
3310562162433401964	HentaiRox
3314074618469377356	MeiToon
3315938131690984352	Manhwa Reads
3317136566565343717	EZmanga
3322517246209230294	TruyenTVN
3322701627784242064	Young Jump+
3325308670866777803	Manga Ball
3329849726908639188	vomic
3330861233813615504	Webtoons.com
3335229490349802396	CapibaraTraductor
3338047643419578004	Speed Manga
3339599426223341161	MangaDex
3344386250058668105	Mangas.in
3349575794425308347	Raw1001
3350274514125477391	Comics Kingdom
3356591153022230079	GlobalComix
3357030332736127152	Manga Ball
3358885026101433827	Niadd
3359822911747375789	PizzariaScan
3371822795753272045	MyReadingManga
3383118804501081522	emaqi
3386088694317815151	Manhwa Comics
3386549954655095711	Mangafree
3390167717659783669	Rolia Scan
3392354321117553495	Manga Mirai
3395462671769287908	IMHentai
3396104446323720599	Webcomics
3401714773439070137	Rawdevart.art
3406901199711327034	Kayn Scans
3410370616110029377	Yuri-Online
3410911112857734134	Verdinha
3411809758861089969	Shinigami
3416472212573239071	Vision Haze
3422463439145930309	Hentai Cosplay
3431750855616467337	League of Legends
3436561761894030433	Manga18.Club
3444662672352788181	MANGA Plus by SHUEISHA
3447464472094373275	Renascans
3447999145778061665	MangaDE
3451196845457607826	Temple Scan
3451257781273481191	GlobalComix
3457657507803543601	HentaiRox
3470536709327419459	NixManga
3472625749271868375	هنتاي العرب
3472935303493224823	Manhwalike
3478835885302345699	Mangatellers
3480299458405323329	BR Yaoi
3482736208073357647	ManhwaClub.net
3492404357721425345	RF Dragon Scan
3494454472553986530	Comick (Unoriginal)
3501213105339612791	3Hentai
3505996597464989970	Menudo-Fansub
3507378005483435886	MangaDex
3509597554682217593	MangaToon (Limited)
3512076228855715276	PandaChaika
3520485566708512181	MANGA Plus by SHUEISHA
3523364768003208635	3Hentai
3523848676838462162	Manga Ball
3534396555218651855	Webdex Scans
3534664804437641640	Manga Ball
3535683894794049489	NamiComi
3544369893051520689	Cocomic
3544957587727489204	Manhuanext
3545985978448263801	Kuro Manga
3547244847403070407	MyReadingManga
3548394435548008920	HentaiHand
3548601371328353875	Manhwa-Latino
3551931974861576783	Lunar Manga
3556430745170330371	Manga Ball
3563992092786616290	NetTruyenCO (unoriginal)
3567512546321944475	Metart Hunter
3568795724496898351	مانجا لينك
3574188328700228273	Comic Earth Star
3578612018159256808	MangaDex
3580576879040377475	e621
3581741214949868596	Manatoki
3590279382085161370	Manhwa Toon
3590997004623427971	Young Animal
3599272016034823454	PandaChaika
3601180820582582605	MangaDex
3606721916149050760	Mangasushi
3609380518472019202	Yaoi Fan Club
3616827811449702173	漫画人
3631246013481179045	GlobalComix
3635786412332322062	DaoMeoDen
3638625079908519060	God-Doujin
3639622845750368999	AnimeXNovel
3639673976007021338	Kiryuu
3639911276143172075	New Manhwa
3640686393110022124	nHentai.com (unoriginal)
3647420805839021718	肉漫屋
3650511144741653873	Traduções do Lipe
3655128076360662290	Asia Lotus
3663840686576348637	ManhwaNex
3677056573528884471	HDoujin
3686775439235747344	MangaDex
3691755476092994375	XlecX
3694940277826033657	Gourmet Scans
3699764450470657348	Lunar Manga
3701714196729780447	LectorManga.lat
3707487231227345638	Mokuro
3712194609356981776	巴卡漫画
3715220935638762635	DoujinZa
3720618907480183068	NamiComi
3726023637787405221	Comick (Unoriginal)
3730980240510982131	Paradox Scans
3733450486998805728	Doujins
3737240362254347902	Siyah Melek
3740623306758763677	Paritehaber
3742763978853704441	xkcd
3744905183009204736	Dragon Ball Multiverse
3751671803647824606	MinoTruyen Comics
3763639620364244824	SangChanhTeam
3777339391626194173	Manga Ball
3781216447842245147	MangaDex
3793216737618759530	OniSaga
3795139541047356251	Pluma Comics
3806352284314527898	Manga Kingdom
3807502156582598786	MangaDex
3809566188515992024	Truyện tranh đam mỹ
3811800324362294701	NihonKuni
3819152328997277823	BeeHentai
3825200464570758229	Akuma
3846770256925560569	MangaDex
3849324770075062403	MangaFire
3852979672050614736	Shadow Çeviri
3857421120061111113	Manga Romance
3862668659803323645	3Hentai
3875672872924535086	Hentai Origines
3875676731760385630	Nivera Fansub
3881169888283649510	Lunar Manga
3890119680043332770	Cucumber Manga
3894617311216312574	Slow Manga
3895171315878328595	DoujinHentai
3896703921896511395	Elf Toon
3901872639081578162	MangaHere.onl
3913016041409072217	ManhuaFast.net (unoriginal)
3930085636692943299	Manga Online
3940534831604021485	3Hentai
3945031984510180731	Read Nanatsu no Taizai 7 Deadly Sins Manga Online
3953107753690791431	Uchuujin Projects
3956136651279281107	GEDE Comix
3961079268907869519	Roxinha
3967449247820755680	Dokiraw
3970113862660733375	Holotoon
3973269831131863421	CuuTruyen (unoriginal)
3974404971892520732	Fansubs.cat
3975276517041363504	MangaDar
3975552840628459451	NetTruyenViet (unoriginal)
3983114856627782141	Naver Webtoon Best Challenge
3989593922015638091	Akuma
4002667303103881826	Milftoon
4004369226840135398	ViHentai
4005855460574344551	NamiComi
4005973248538140146	ManhuaUS
